iter	Logloss
493	0.001721339669
494	0.001721339669
495	0.001721339669
496	0.001721339669
497	0.001721339669
498	0.001721339669
499	0.001721339669
500	0.001721339669
501	0.001721339669
502	0.001721339669
503	0.001721339669
504	0.001721339669
505	0.001721339669
506	0.001721339669
507	0.001721339669
508	0.001721339669
509	0.001721339669
510	0.001721339669
511	0.001721339669
512	0.001721339669
513	0.001721339669
514	0.001721339669
515	0.001721339669
516	0.001721339669
517	0.001721339669
518	0.001721339669
519	0.001721339669
520	0.001721339669
521	0.001721339669
522	0.001721339669
523	0.001721339669
524	0.001721339669
525	0.001721339669
526	0.001721339669
527	0.001721339669
528	0.001721339669
529	0.001721339669
530	0.001721339669
531	0.001721339669
532	0.001721339669
533	0.001721339669
534	0.001721339669
535	0.001721339669
536	0.001721339669
537	0.001721339669
538	0.001721339669
539	0.001721339669
540	0.001721339669
541	0.001721339669
542	0.001721339669
543	0.001721339669
544	0.001721339669
545	0.001721339669
546	0.001721339669
547	0.001721339669
548	0.001721339669
549	0.001721339669
550	0.001721339669
551	0.001721339669
552	0.001721339669
553	0.001721339669
554	0.001721339669
555	0.001721339669
556	0.001721339669
557	0.001721339669
558	0.001721339669
559	0.001721339669
560	0.001721339669
561	0.001721339669
562	0.001721339669
563	0.001721339669
564	0.001721339669
565	0.001721339669
566	0.001721339669
567	0.001721339669
568	0.001721339669
569	0.001721339669
570	0.001721339669
571	0.001721339669
572	0.001721339669
573	0.001721339669
574	0.001721339669
575	0.001721339669
576	0.001721339669
577	0.001721339669
578	0.001721339669
579	0.001721339669
580	0.001721339669
581	0.001721339669
582	0.001721339669
583	0.001721339669
584	0.001721339669
585	0.001721339669
586	0.001721339669
587	0.001721339669
588	0.001721339669
589	0.001721339669
590	0.001721339669
591	0.001721339669
592	0.001721339669
593	0.001721339669
594	0.001721339669
595	0.001721339669
596	0.001721339669
597	0.001721339669
598	0.001721339669
599	0.001721339669
600	0.001721339669
601	0.001721339669
602	0.001721339669
603	0.001721339669
604	0.001721339669
605	0.001721339669
606	0.001721339669
607	0.001721339669
608	0.001721339669
609	0.001721339669
610	0.001721339669
611	0.001721339669
612	0.001721339669
613	0.001721339669
614	0.001721339669
615	0.001721339669
616	0.001721339669
617	0.001721339669
618	0.001721339669
619	0.001721339669
620	0.001721339669
621	0.001721339669
622	0.001721339669
623	0.001721339669
624	0.001721339669
625	0.001721339669
626	0.001721339669
627	0.001721339669
628	0.001721339669
629	0.001721339669
630	0.001721339669
631	0.001721339669
632	0.001721339669
633	0.001721339669
634	0.001721339669
635	0.001721339669
636	0.001721339669
637	0.001721339669
638	0.001721339669
639	0.001721339669
640	0.001721339669
641	0.001721339669
642	0.001721339669
643	0.001721339669
644	0.001721339669
645	0.001721339669
646	0.001721339669
647	0.001721339669
648	0.001721339669
649	0.001721339669
650	0.001721339669
651	0.001721339669
652	0.001721339669
653	0.001721339669
654	0.001721339669
655	0.001721339669
656	0.001721339669
657	0.001721339669
658	0.001721339669
659	0.001721339669
660	0.001721339669
661	0.001721339669
662	0.001721339669
663	0.001721339669
664	0.001721339669
665	0.001721339669
666	0.001721339669
667	0.001721339669
668	0.001721339669
669	0.001721339669
670	0.001721339669
671	0.001721339669
672	0.001721339669
673	0.001721339669
674	0.001721339669
675	0.001721339669
676	0.001721339669
677	0.001721339669
678	0.001721339669
679	0.001721339669
680	0.001721339669
681	0.001721339669
682	0.001721339669
683	0.001721339669
684	0.001721339669
685	0.001721339669
686	0.001721339669
687	0.001721339669
688	0.001721339669
689	0.001721339669
690	0.001721339669
691	0.001721339669
692	0.001721339669
693	0.001721339669
694	0.001721339669
695	0.001721339669
696	0.001721339669
697	0.001721339669
698	0.001721339669
699	0.001721339669
700	0.001721339669
701	0.001721339669
702	0.001721339669
703	0.001721339669
704	0.001721339669
705	0.001721339669
706	0.001721339669
707	0.001721339669
708	0.001721339669
709	0.001721339669
710	0.001721339669
711	0.001721339669
712	0.001721339669
713	0.001721339669
714	0.001721339669
715	0.001721339669
716	0.001721339669
717	0.001721339669
718	0.001721339669
719	0.001721339669
720	0.001721339669
721	0.001721339669
722	0.001721339669
723	0.001721339669
724	0.001721339669
725	0.001721339669
726	0.001721339669
727	0.001721339669
728	0.001721339669
729	0.001721339669
730	0.001721339669
731	0.001721339669
732	0.001721339669
733	0.001721339669
734	0.001721339669
735	0.001721339669
736	0.001721339669
737	0.001721339669
738	0.001721339669
739	0.001721339669
740	0.001721339669
741	0.001721339669
742	0.001721339669
743	0.001721339669
744	0.001721339669
745	0.001721339669
746	0.001721339669
747	0.001721339669
748	0.001721339669
749	0.001721339669
750	0.001721339669
751	0.001721339669
752	0.001721339669
753	0.001721339669
754	0.001721339669
755	0.001721339669
756	0.001721339669
757	0.001721339669
758	0.001721339669
759	0.001721339669
760	0.001721339669
761	0.001721339669
762	0.001721339669
763	0.001721339669
764	0.001721339669
765	0.001721339669
766	0.001721339669
767	0.001721339669
768	0.001721339669
769	0.001721339669
770	0.001721339669
771	0.001721339669
772	0.001721339669
773	0.001721339669
774	0.001721339669
775	0.001721339669
776	0.001721339669
777	0.001721339669
778	0.001721339669
779	0.001721339669
780	0.001721339669
781	0.001721339669
782	0.001721339669
783	0.001721339669
784	0.001721339669
785	0.001721339669
786	0.001721339669
787	0.001721339669
788	0.001721339669
789	0.001721339669
790	0.001721339669
791	0.001721339669
792	0.001721339669
793	0.001721339669
794	0.001721339669
795	0.001721339669
796	0.001721339669
797	0.001721339669
798	0.001721339669
799	0.001721339669
800	0.001721339669
801	0.001721339669
802	0.001721339669
803	0.001721339669
804	0.001721339669
805	0.001721339669
806	0.001721339669
807	0.001721339669
808	0.001721339669
809	0.001721339669
810	0.001721339669
811	0.001721339669
812	0.001721339669
813	0.001721339669
814	0.001721339669
815	0.001721339669
816	0.001721339669
817	0.001721339669
818	0.001721339669
819	0.001721339669
820	0.001721339669
821	0.001721339669
822	0.001721339669
823	0.001721339669
824	0.001721339669
825	0.001721339669
826	0.001721339669
827	0.001721339669
828	0.001721339669
829	0.001721339669
830	0.001721339669
831	0.001721339669
832	0.001721339669
833	0.001721339669
834	0.001721339669
835	0.001721339669
836	0.001721339669
837	0.001721339669
838	0.001721339669
839	0.001721339669
840	0.001721339669
841	0.001721339669
842	0.001721339669
843	0.001721339669
844	0.001721339669
845	0.001721339669
846	0.001721339669
847	0.001721339669
848	0.001721339669
849	0.001721339669
850	0.001721339669
851	0.001721339669
852	0.001721339669
853	0.001721339669
854	0.001721339669
855	0.001721339669
856	0.001721339669
857	0.001721339669
858	0.001721339669
859	0.001721339669
860	0.001721339669
861	0.001721339669
862	0.001721339669
863	0.001721339669
864	0.001721339669
865	0.001721339669
866	0.001721339669
867	0.001721339669
868	0.001721339669
869	0.001721339669
870	0.001721339669
871	0.001721339669
872	0.001721339669
873	0.001721339669
874	0.001721339669
875	0.001721339669
876	0.001721339669
877	0.001721339669
878	0.001721339669
879	0.001721339669
880	0.001721339669
881	0.001721339669
882	0.001721339669
883	0.001721339669
884	0.001721339669
885	0.001721339669
886	0.001721339669
887	0.001721339669
888	0.001721339669
889	0.001721339669
890	0.001721339669
891	0.001721339669
892	0.001721339669
893	0.001721339669
894	0.001721339669
895	0.001721339669
896	0.001721339669
897	0.001721339669
898	0.001721339669
899	0.001721339669
900	0.001721339669
901	0.001721339669
902	0.001721339669
903	0.001721339669
904	0.001721339669
905	0.001721339669
906	0.001721339669
907	0.001721339669
908	0.001721339669
909	0.001721339669
910	0.001721339669
911	0.001721339669
912	0.001721339669
913	0.001721339669
914	0.001721339669
915	0.001721339669
916	0.001721339669
917	0.001721339669
918	0.001721339669
919	0.001721339669
920	0.001721339669
921	0.001721339669
922	0.001721339669
923	0.001721339669
924	0.001721339669
925	0.001721339669
926	0.001721339669
927	0.001721339669
928	0.001721339669
929	0.001721339669
930	0.001721339669
931	0.001721339669
932	0.001721339669
933	0.001721339669
934	0.001721339669
935	0.001721339669
936	0.001721339669
937	0.001721339669
938	0.001721339669
939	0.001721339669
940	0.001721339669
941	0.001721339669
942	0.001721339669
943	0.001721339669
944	0.001721339669
945	0.001721339669
946	0.001721339669
947	0.001721339669
948	0.001721339669
949	0.001721339669
950	0.001721339669
951	0.001721339669
952	0.001721339669
953	0.001721339669
954	0.001721339669
955	0.001721339669
956	0.001721339669
957	0.001721339669
958	0.001721339669
959	0.001721339669
960	0.001721339669
961	0.001721339669
962	0.001721339669
963	0.001721339669
964	0.001721339669
965	0.001721339669
966	0.001721339669
967	0.001721339669
968	0.001721339669
969	0.001721339669
970	0.001721339669
971	0.001721339669
972	0.001721339669
973	0.001721339669
974	0.001721339669
975	0.001721339669
976	0.001721339669
977	0.001721339669
978	0.001721339669
979	0.001721339669
980	0.001721339669
981	0.001721339669
982	0.001721339669
983	0.001721339669
984	0.001721339669
985	0.001721339669
986	0.001721339669
987	0.001721339669
988	0.001721339669
989	0.001721339669
990	0.001721339669
991	0.001721339669
992	0.001721339669
993	0.001721339669
994	0.001721339669
995	0.001721339669
996	0.001721339669
997	0.001721339669
998	0.001721339669
999	0.001721339669
